kod,year_month,total_sales,balance
00003118,2023-07,1.0,2.0
00003118,2023-11,1.0,1.0
00003118,2024-01,1.0,4.0
00003119,2022-04,1.0,8.0
00003119,2022-05,1.0,8.0
00003119,2022-07,2.0,6.0
00003119,2022-11,2.0,3.0
00003119,2022-12,1.0,2.0
00003119,2023-01,1.0,2.0
00003119,2023-03,4.0,35.0
00003119,2023-04,3.0,15.0
00003119,2023-06,2.0,13.0
00003119,2023-08,1.0,11.0
00003119,2023-09,1.0,10.0
00003119,2023-10,1.0,10.0
00003119,2024-02,2.0,4.0
00003119,2024-03,4.0,2.0
00003119,2024-04,2.0,0.0
00003119,2024-05,2.0,0.0
00003120,2022-03,1.0,4.0
00003120,2022-06,2.0,4.0
00003120,2022-07,1.0,3.0
00003120,2022-08,1.0,3.0
00003120,2022-10,2.0,4.0
00003120,2022-11,1.0,3.0
00003120,2023-03,1.0,3.0
00003120,2023-06,2.0,3.0
00003120,2023-07,2.0,6.0
00003120,2023-08,2.0,6.0
00003120,2024-05,2.0,3.0
00003120,2024-06,1.0,5.0
00003120,2024-07,1.0,1.0
00003120,2024-08,1.0,
00003121,2022-04,2.0,4.0
00003121,2023-05,2.0,0.0
00003122,2022-04,1.0,4.0
00003122,2022-11,1.0,1.0
00003122,2023-09,1.0,4.0
00003122,2023-11,1.0,1.0
00003123,2022-03,3.0,191.0
00003123,2022-04,6.0,82.0
00003123,2022-05,9.0,82.0
00003123,2022-07,5.0,72.0
00003123,2022-08,5.0,66.0
00003123,2022-09,6.0,63.0
00003123,2022-10,3.0,52.0
00003123,2022-11,11.0,41.0
00003123,2022-12,11.0,36.0
00003123,2023-01,4.0,27.0
00003123,2023-02,10.0,22.0
00003123,2023-03,5.0,16.0
00003123,2023-04,5.0,5.0
00003123,2023-05,12.0,0.0
00003123,2023-06,5.0,0.0
00003124,2022-03,5.0,5.0
00003125,2023-08,2.0,2.0
00003125,2023-09,2.0,6.0
00003125,2023-10,2.0,4.0
00003125,2023-12,2.0,6.0
00003127,2022-03,1.0,5.0
00003130,2022-03,1.0,5.0
00003130,2022-05,1.0,2.0
00003130,2022-06,1.0,4.0
00003130,2022-07,1.0,3.0
00003130,2022-08,1.0,3.0
00003130,2022-10,1.0,3.0
00003130,2022-12,1.0,2.0
00003130,2023-05,2.0,4.0
00003130,2023-11,1.0,1.0
00003130,2024-06,1.0,0.0
00003131,2022-05,1.0,1.0
00003131,2022-07,1.0,2.0
00003131,2022-08,1.0,2.0
00003131,2023-01,1.0,2.0
00003131,2023-08,1.0,0.0
00003132,2022-03,3.0,14.0
00003132,2022-04,3.0,13.0
00003132,2022-05,3.0,6.0
00003132,2022-06,5.0,9.0
00003132,2022-07,5.0,13.0
00003132,2022-08,2.0,20.0
00003132,2022-09,1.0,8.0
00003132,2022-10,2.0,10.0
00003132,2022-11,4.0,15.0
00003132,2022-12,4.0,10.0
00003132,2023-01,2.0,6.0
00003132,2023-02,1.0,7.0
00003132,2023-03,2.0,8.0
00003132,2023-04,9.0,17.0
00003132,2023-05,5.0,16.0
00003132,2023-06,4.0,12.0
00003132,2023-07,4.0,20.0
00003132,2023-08,2.0,15.0
00003132,2023-09,5.0,16.0
00003132,2023-10,9.0,15.0
00003132,2023-11,1.0,23.0
00003132,2023-12,2.0,11.0
00003132,2024-01,2.0,9.0
00003132,2024-02,2.0,13.0
00003132,2024-03,3.0,15.0
00003132,2024-04,4.0,15.0
00003132,2024-05,3.0,19.0
00003132,2024-06,6.0,5.0
00003132,2024-07,4.0,4.0
00003132,2024-08,1.0,
00003133,2022-04,1.0,8.0
00003133,2022-05,1.0,4.0
00003133,2022-06,4.0,4.0
00003133,2022-08,2.0,0.0
00003133,2022-09,2.0,0.0
00003134,2022-03,1.0,5.0
00003134,2023-08,1.0,1.0
00003135,2022-03,4.0,4.0
00003136,2022-03,1.0,55.0
00003136,2022-05,1.0,26.0
00003136,2022-08,1.0,21.0
00003136,2022-09,4.0,12.0
00003136,2022-10,8.0,10.0
00003136,2022-11,3.0,10.0
00003136,2023-02,1.0,9.0
00003136,2023-04,1.0,5.0
00003136,2023-05,3.0,1.0
00003136,2023-06,4.0,0.0
00003136,2023-07,1.0,0.0
00003137,2022-04,1.0,49.0
00003137,2022-06,3.0,43.0
00003137,2022-07,3.0,43.0
00003137,2022-09,1.0,38.0
00003137,2022-10,4.0,36.0
00003137,2022-11,2.0,33.0
00003137,2022-12,3.0,30.0
00003137,2023-01,3.0,28.0
00003137,2023-02,2.0,28.0
00003137,2023-05,2.0,25.0
00003137,2023-06,1.0,22.0
00003137,2023-07,3.0,21.0
00003137,2023-08,1.0,15.0
00003137,2023-09,6.0,13.0
00003137,2023-10,2.0,13.0
00003137,2024-01,1.0,12.0
00003137,2024-04,2.0,9.0
00003137,2024-05,1.0,9.0
00003137,2024-07,1.0,8.0
00003138,2022-03,2.0,33.0
00003138,2022-04,11.0,37.0
00003138,2022-05,8.0,57.0
00003138,2022-06,13.0,14.0
00003138,2022-07,8.0,40.0
00003138,2022-08,14.0,74.0
00003138,2022-09,6.0,27.0
00003138,2022-10,6.0,19.0
00003138,2022-11,8.0,17.0
00003138,2022-12,3.0,32.0
00003138,2023-01,1.0,49.0
00003138,2023-02,4.0,21.0
00003138,2023-03,8.0,30.0
00003138,2023-04,10.0,48.0
00003138,2023-05,3.0,22.0
00003138,2023-06,6.0,15.0
00003138,2023-07,5.0,21.0
00003138,2023-08,10.0,43.0
00003138,2023-09,7.0,40.0
00003138,2023-10,3.0,21.0
00003138,2023-11,4.0,18.0
00003138,2023-12,4.0,15.0
00003138,2024-01,2.0,65.0
00003138,2024-02,8.0,116.0
00003138,2024-03,5.0,53.0
00003138,2024-04,7.0,43.0
00003138,2024-05,9.0,38.0
00003138,2024-06,6.0,35.0
00003138,2024-07,3.0,34.0
00003138,2024-08,1.0,
00003139,2022-05,1.0,2.0
00003139,2022-10,1.0,2.0
00003139,2023-05,1.0,0.0
00003139,2024-03,1.0,2.0
00003139,2024-08,1.0,
00003140,2022-08,1.0,0.0
00003140,2022-09,1.0,0.0
00003141,2022-08,1.0,0.0
00003141,2022-09,1.0,0.0
00003142,2022-05,1.0,3.0
00003142,2022-06,1.0,4.0
00003142,2022-07,1.0,3.0
00003142,2022-08,1.0,4.0
00003142,2022-09,1.0,1.0
00003142,2022-10,3.0,5.0
00003142,2023-03,2.0,7.0
00003142,2023-06,1.0,3.0
00003142,2024-03,1.0,2.0
00003142,2024-05,2.0,5.0
00003142,2024-06,1.0,2.0
00003144,2022-04,10.0,20.0
00003144,2022-10,5.0,5.0
00003144,2023-11,5.0,0.0
00003145,2022-12,2.0,0.0
00003146,2022-08,1.0,9.0
00003146,2022-11,1.0,6.0
00003146,2022-12,2.0,4.0
00003146,2023-01,2.0,4.0
00003146,2023-11,1.0,3.0
00003146,2024-03,1.0,2.0
00003146,2024-08,2.0,
00003147,2022-03,1.0,9.0
00003147,2023-03,1.0,3.0
00003147,2023-05,1.0,2.0
00003147,2023-09,1.0,1.0
00003148,2022-03,1.0,9.0
00003148,2022-05,1.0,3.0
00003148,2023-11,1.0,2.0
00003148,2024-04,1.0,0.0
00003148,2024-05,1.0,0.0
00003150,2022-12,1.0,1.0
00003150,2023-09,1.0,3.0
00003150,2024-01,1.0,2.0
00003150,2024-03,0.0,1.0
00003150,2024-04,1.0,2.0
00003150,2024-05,1.0,4.0
00003150,2024-06,3.0,6.0
00003150,2024-07,1.0,5.0
00003151,2024-05,1.0,0.0
00003152,2022-06,1.0,
00003152,2022-09,1.0,
00003155,2022-04,1.0,1.0
00003155,2022-06,1.0,1.0
00003155,2022-07,2.0,5.0
00003155,2022-08,1.0,8.0
00003155,2023-02,3.0,4.0
00003155,2023-03,3.0,3.0
00003155,2023-04,1.0,6.0
00003155,2023-07,3.0,2.0
00003155,2023-10,3.0,7.0
00003155,2024-01,1.0,2.0
00003155,2024-04,2.0,6.0
00003155,2024-05,2.0,4.0
00003155,2024-06,2.0,4.0
00003155,2024-07,4.0,4.0
00003156,2022-06,1.0,7.0
00003156,2022-08,4.0,5.0
00003156,2022-09,3.0,10.0
00003156,2022-11,4.0,7.0
00003156,2023-03,1.0,4.0
00003156,2023-05,4.0,0.0
00003158,2022-07,1.0,1.0
00003158,2022-10,1.0,1.0
00003158,2023-02,1.0,2.0
00003158,2023-10,1.0,0.0
00003160,2024-01,2.0,2.0
00003160,2024-04,2.0,0.0
00003161,2022-03,2.0,2.0
00003162,2022-03,2.0,2.0
00003163,2022-03,2.0,2.0
00003164,2022-03,2.0,2.0
00003164,2022-08,2.0,0.0
00003165,2022-03,1.0,1.0
00003166,2022-04,0.0,4.0
00003166,2022-09,1.0,2.0
00003166,2022-11,1.0,2.0
00003166,2023-03,2.0,0.0
00003167,2022-07,2.0,8.0
00003167,2022-11,2.0,2.0
00003167,2023-03,2.0,4.0
00003167,2024-04,2.0,4.0
00003167,2024-06,2.0,6.0
00003167,2024-07,2.0,2.0
00003169,2022-07,1.0,2.0
00003169,2023-08,1.0,1.0
00003169,2024-05,1.0,1.0
00003170,2022-03,4.0,4.0
00003171,2022-03,4.0,4.0
00003171,2022-08,2.0,0.0
00003172,2022-03,1.0,1.0
00003172,2022-10,1.0,1.0
00003173,2022-07,8.0,12.0
00003173,2023-08,4.0,0.0
00003173,2023-09,8.0,8.0
00003173,2024-03,4.0,16.0
00003173,2024-04,8.0,28.0
00003173,2024-05,12.0,20.0
00003173,2024-07,4.0,8.0
00003174,2022-03,1.0,1.0
00003175,2022-11,4.0,0.0
00003176,2022-04,2.0,0.0
00003176,2023-03,1.0,1.0
00003176,2023-08,2.0,2.0
00003177,2022-04,1.0,1.0
00003177,2022-07,1.0,1.0
00003177,2022-08,1.0,0.0
00003179,2022-04,2.0,3.0
00003179,2022-06,2.0,3.0
00003179,2022-08,1.0,3.0
00003179,2022-10,1.0,3.0
00003179,2023-03,2.0,2.0
00003179,2023-06,1.0,0.0
00003180,2022-04,3.0,4.0
00003180,2022-06,2.0,3.0
00003180,2022-09,3.0,9.0
00003180,2022-10,3.0,8.0
00003180,2022-11,1.0,3.0
00003180,2022-12,1.0,2.0
00003180,2023-01,5.0,14.0
00003180,2023-02,4.0,25.0
00003180,2023-03,9.0,19.0
00003180,2023-04,2.0,7.0
00003180,2023-05,3.0,14.0
00003180,2023-06,3.0,20.0
00003180,2023-07,4.0,10.0
00003180,2023-09,4.0,14.0
00003180,2023-10,2.0,20.0
00003180,2023-11,4.0,7.0
00003180,2023-12,3.0,7.0
00003180,2024-04,2.0,8.0
00003180,2024-05,7.0,17.0
00003180,2024-06,1.0,5.0
00003180,2024-07,2.0,5.0
00003181,2023-07,1.0,0.0
00003182,2022-03,1.0,1.0
00003183,2023-06,2.0,2.0
00003184,2023-04,1.0,0.0
00003186,2022-12,1.0,2.0
00003186,2023-07,1.0,2.0
00003186,2023-09,1.0,2.0
00003186,2023-11,1.0,2.0
00003186,2024-05,2.0,4.0
00003186,2024-07,1.0,3.0
00003187,2023-02,4.0,0.0
00003188,2023-01,1.0,2.0
00003188,2023-02,1.0,5.0
00003188,2023-06,1.0,1.0
00003188,2024-04,1.0,2.0
00003188,2024-07,1.0,2.0
00003189,2022-03,1.0,3.0
00003189,2022-04,1.0,5.0
00003189,2022-08,2.0,0.0
00003189,2022-09,1.0,1.0
00003190,2023-03,1.0,0.0
00003191,2022-04,1.0,2.0
00003191,2022-08,2.0,3.0
00003191,2022-10,1.0,5.0
00003191,2022-11,1.0,4.0
00003191,2022-12,2.0,3.0
00003191,2023-02,1.0,3.0
00003191,2023-03,2.0,7.0
00003191,2023-08,1.0,1.0
00003191,2023-09,1.0,1.0
00003191,2024-06,1.0,0.0
00003192,2022-04,1.0,2.0
00003192,2023-01,1.0,2.0
00003192,2023-10,1.0,0.0
00003193,2022-12,1.0,0.0
00003194,2022-04,1.0,7.0
00003194,2022-07,2.0,1.0
00003194,2022-08,3.0,5.0
00003194,2022-09,2.0,7.0
00003194,2022-11,2.0,5.0
00003194,2023-01,1.0,2.0
00003194,2023-03,2.0,1.0
00003194,2023-04,2.0,5.0
00003194,2023-05,1.0,6.0
00003194,2023-07,1.0,2.0
00003194,2023-08,2.0,3.0
00003194,2023-09,1.0,2.0
00003194,2023-10,3.0,6.0
00003194,2023-11,2.0,4.0
00003194,2023-12,3.0,7.0
00003194,2024-02,1.0,3.0
00003194,2024-05,3.0,7.0
00003194,2024-06,3.0,11.0
00003194,2024-07,2.0,7.0
00003195,2023-02,1.0,2.0
00003197,2022-11,1.0,1.0
00003197,2023-01,1.0,3.0
00003197,2023-02,1.0,3.0
00003197,2023-03,1.0,2.0
00003197,2023-04,1.0,4.0
00003197,2023-05,2.0,4.0
00003197,2023-07,1.0,2.0
00003197,2023-08,1.0,4.0
00003197,2023-09,2.0,9.0
00003197,2024-01,2.0,2.0
00003197,2024-04,1.0,3.0
00003197,2024-07,1.0,3.0
00003198,2022-04,1.0,4.0
00003198,2022-08,1.0,1.0
00003198,2023-02,1.0,2.0
00003198,2023-05,1.0,0.0
00003200,2022-06,2.0,4.0
00003200,2023-10,1.0,1.0
00003201,2022-04,2.0,8.0
00003201,2022-05,2.0,5.0
00003201,2022-06,1.0,4.0
00003201,2022-07,2.0,7.0
00003201,2022-10,2.0,2.0
00003201,2023-04,2.0,0.0
00003203,2022-07,2.0,4.0
00003203,2023-08,2.0,2.0
00003203,2023-09,2.0,6.0
00003204,2022-10,1.0,0.0
00003204,2023-04,1.0,0.0
00003205,2023-06,2.0,0.0
00003205,2023-07,1.0,0.0
00003205,2023-11,1.0,0.0
00003206,2022-05,2.0,0.0
00003207,2022-06,1.0,2.0
00003207,2022-09,1.0,0.0
00003208,2023-11,1.0,0.0
00003209,2022-04,1.0,2.0
00003210,2022-04,1.0,1.0
00003210,2022-05,1.0,0.0
00003211,2022-04,1.0,2.0
00003211,2022-06,2.0,3.0
00003211,2022-09,1.0,0.0
00003211,2022-10,1.0,2.0
00003211,2022-12,1.0,1.0
00003211,2023-07,1.0,3.0
00003211,2023-08,1.0,1.0
00003211,2024-02,1.0,0.0
00003212,2022-04,2.0,18.0
00003212,2022-07,2.0,9.0
00003212,2022-08,2.0,8.0
00003212,2022-09,1.0,6.0
00003212,2022-10,2.0,6.0
00003212,2022-12,1.0,5.0
00003212,2023-04,1.0,4.0
00003212,2023-06,1.0,6.0
00003212,2023-07,2.0,11.0
00003212,2023-09,2.0,3.0
00003212,2023-10,1.0,3.0
00003212,2024-01,2.0,4.0
00003212,2024-02,2.0,6.0
00003212,2024-06,1.0,1.0
00003213,2022-10,2.0,4.0
00003214,2022-06,2.0,4.0
00003214,2022-07,2.0,8.0
00003214,2022-10,2.0,4.0
00003214,2022-11,2.0,8.0
00003214,2023-01,2.0,2.0
00003214,2023-03,2.0,8.0
00003214,2023-06,2.0,2.0
00003214,2023-09,2.0,4.0
00003214,2024-02,2.0,0.0
00003214,2024-03,2.0,4.0
00003214,2024-04,2.0,6.0
00003216,2022-10,2.0,4.0
00003216,2023-09,2.0,2.0
00003216,2023-10,2.0,6.0
00003216,2024-02,2.0,6.0
00003216,2024-03,2.0,6.0
00003216,2024-04,2.0,2.0
00003216,2024-06,2.0,8.0
00003217,2022-09,2.0,2.0
00003217,2023-09,2.0,0.0
00003220,2022-11,2.0,4.0
00003220,2023-09,2.0,2.0
00003220,2024-06,2.0,4.0
00003221,2023-06,2.0,0.0
00003222,2023-09,2.0,2.0
00003222,2024-04,2.0,4.0
00003223,2022-06,2.0,3.0
00003223,2022-12,1.0,1.0
00003223,2023-03,1.0,0.0
00003223,2023-04,1.0,0.0
00003223,2023-07,1.0,2.0
00003223,2024-04,1.0,1.0
00003223,2024-06,3.0,6.0
00003225,2024-06,2.0,0.0
00003226,2022-04,2.0,2.0
00003226,2022-07,2.0,2.0
00003226,2022-08,2.0,6.0
00003226,2022-10,2.0,4.0
00003226,2023-04,2.0,4.0
00003226,2023-05,2.0,4.0
00003226,2023-07,2.0,6.0
00003226,2023-08,2.0,2.0
00003226,2024-06,2.0,4.0
00003226,2024-07,2.0,4.0
00003228,2023-06,2.0,0.0
00003229,2022-08,4.0,0.0
00003229,2024-04,0.0,2.0
00003232,2022-08,1.0,2.0
00003232,2022-10,3.0,10.0
00003232,2022-11,3.0,11.0
00003232,2022-12,4.0,2.0
00003232,2023-01,1.0,6.0
00003232,2023-03,1.0,5.0
00003232,2023-05,1.0,6.0
00003232,2023-06,2.0,9.0
00003232,2023-07,1.0,4.0
00003232,2023-08,1.0,4.0
00003232,2023-10,1.0,3.0
00003232,2024-02,1.0,2.0
00003232,2024-05,1.0,2.0
00003232,2024-06,1.0,3.0
00003232,2024-07,1.0,1.0
00003233,2022-09,1.0,2.0
00003233,2022-10,1.0,3.0
00003233,2022-11,1.0,5.0
00003233,2023-08,1.0,2.0
00003234,2022-06,2.0,0.0
00003235,2022-03,1.0,1.0
00003237,2022-08,1.0,1.0
00003237,2022-12,1.0,1.0
00003237,2023-02,1.0,4.0
00003237,2023-04,1.0,2.0
00003237,2023-05,1.0,4.0
00003237,2023-08,1.0,1.0
00003237,2023-10,1.0,4.0
00003237,2023-11,2.0,6.0
00003237,2024-02,6.0,20.0
00003237,2024-06,2.0,8.0
00003238,2023-08,1.0,0.0
00003239,2022-04,1.0,2.0
00003239,2022-09,1.0,0.0
00003240,2023-07,1.0,0.0
00003241,2022-06,1.0,1.0
00003241,2023-02,1.0,4.0
00003241,2023-04,1.0,1.0
00003241,2023-09,1.0,2.0
00003241,2024-03,1.0,2.0
00003241,2024-05,1.0,1.0
00003241,2024-06,1.0,3.0
00003242,2022-10,1.0,2.0
00003243,2022-10,1.0,2.0
00003244,2022-06,16.0,0.0
00003245,2022-04,1.0,5.0
00003245,2022-10,1.0,1.0
00003245,2023-03,2.0,5.0
00003245,2024-07,0.0,2.0
00003247,2022-09,2.0,4.0
00003248,2022-04,1.0,4.0
00003248,2022-05,1.0,3.0
00003248,2022-06,1.0,2.0
00003248,2022-07,1.0,4.0
00003248,2022-10,1.0,3.0
00003248,2022-12,1.0,0.0
00003248,2023-01,1.0,0.0
00003250,2022-04,1.0,1.0
00003250,2022-09,1.0,1.0
00003250,2022-11,1.0,1.0
00003251,2022-07,1.0,1.0
00003251,2022-11,1.0,2.0
00003251,2024-07,1.0,1.0
00003252,2022-04,2.0,6.0
00003252,2022-07,1.0,2.0
00003252,2022-10,1.0,2.0
00003252,2023-07,1.0,5.0
00003253,2022-04,1.0,1.0
00003254,2022-04,1.0,8.0
00003254,2022-06,1.0,4.0
00003254,2022-07,1.0,6.0
00003254,2022-09,1.0,2.0
00003254,2022-10,3.0,3.0
00003254,2022-11,1.0,5.0
00003254,2022-12,0.0,1.0
00003254,2023-01,2.0,4.0
00003254,2023-02,3.0,20.0
00003254,2023-03,7.0,25.0
00003254,2023-04,2.0,8.0
00003254,2023-05,3.0,6.0
00003254,2023-06,2.0,4.0
00003254,2023-07,3.0,6.0
00003254,2023-08,2.0,5.0
00003254,2023-09,3.0,4.0
00003254,2023-10,2.0,8.0
00003254,2023-11,4.0,10.0
00003254,2023-12,2.0,9.0
00003254,2024-01,1.0,5.0
00003254,2024-04,5.0,18.0
00003254,2024-05,4.0,21.0
00003254,2024-06,1.0,8.0
00003254,2024-07,3.0,8.0
00003255,2022-04,1.0,1.0
00003256,2022-04,1.0,5.0
00003256,2023-02,1.0,1.0
00003256,2024-04,1.0,1.0
00003256,2024-06,1.0,8.0
00003257,2022-06,1.0,0.0
00003258,2022-04,2.0,6.0
00003258,2022-10,2.0,4.0
00003258,2023-10,2.0,8.0
00003258,2024-03,2.0,2.0
00003259,2022-10,2.0,0.0
00003260,2023-01,1.0,2.0
00003260,2023-04,0.0,1.0
00003260,2023-06,1.0,0.0
00003261,2022-05,2.0,19.0
00003261,2022-07,4.0,11.0
00003261,2022-08,4.0,11.0
00003261,2022-10,7.0,0.0
00003261,2022-11,4.0,0.0
00003262,2022-04,1.0,19.0
00003262,2022-06,1.0,8.0
00003262,2024-05,0.0,8.0
00003263,2023-08,1.0,0.0
00003264,2022-04,1.0,3.0
00003264,2022-09,1.0,1.0
00003264,2022-10,2.0,3.0
00003264,2022-12,1.0,5.0
00003264,2023-03,3.0,3.0
00003264,2023-04,2.0,7.0
00003264,2023-05,1.0,3.0
00003264,2023-08,2.0,4.0
00003264,2023-10,1.0,5.0
00003264,2024-01,3.0,4.0
00003264,2024-02,2.0,5.0
00003264,2024-03,1.0,4.0
00003264,2024-04,1.0,2.0
00003264,2024-05,1.0,3.0
00003264,2024-07,1.0,5.0
00003266,2022-09,5.0,1.0
00003267,2023-07,2.0,0.0
00003268,2023-07,2.0,0.0
00003269,2023-01,1.0,0.0
00003270,2023-05,1.0,2.0
00003270,2023-07,2.0,0.0
00003271,2022-10,3.0,0.0
00003272,2022-05,1.0,0.0
00003275,2023-02,2.0,2.0
00003275,2023-05,1.0,3.0
00003275,2023-07,1.0,3.0
00003275,2023-10,1.0,3.0
00003275,2023-12,1.0,1.0
00003275,2024-02,2.0,3.0
00003275,2024-04,1.0,2.0
00003275,2024-05,1.0,4.0
00003275,2024-07,1.0,1.0
00003276,2023-06,1.0,3.0
00003276,2023-10,2.0,2.0
00003276,2023-11,1.0,4.0
00003276,2024-03,2.0,4.0
00003276,2024-04,2.0,4.0
00003279,2024-03,2.0,1.0
00003280,2022-07,1.0,0.0
00003281,2022-04,1.0,1.0
00003284,2022-09,1.0,0.0
00003285,2023-03,4.0,0.0
00003286,2022-07,2.0,0.0
00003287,2022-06,1.0,1.0
00003288,2022-11,1.0,3.0
00003288,2023-03,2.0,1.0
00003288,2023-06,1.0,0.0
00003289,2022-08,4.0,82.0
00003289,2022-09,4.0,78.0
00003289,2022-10,4.0,78.0
00003289,2023-04,1.0,73.0
00003289,2023-05,4.0,73.0
00003289,2023-09,8.0,61.0
00003289,2023-10,4.0,57.0
00003289,2023-11,4.0,57.0
00003289,2024-04,12.0,35.0
00003289,2024-05,6.0,33.0
00003289,2024-06,2.0,37.0
00003289,2024-07,4.0,47.0
00003289,2024-08,2.0,
00003290,2022-06,1.0,1.0
00003290,2023-06,1.0,2.0
00003290,2024-04,1.0,2.0
00003292,2022-04,1.0,1.0
00003293,2022-04,1.0,1.0
00003294,2022-04,1.0,1.0
00003295,2024-02,8.0,0.0
00003298,2023-02,2.0,2.0
00003298,2023-06,1.0,1.0
00003299,2023-06,1.0,0.0
00003303,2022-04,1.0,0.0
00003305,2022-08,1.0,2.0
00003305,2022-11,1.0,2.0
00003305,2023-02,1.0,2.0
00003305,2023-04,1.0,1.0
00003305,2023-09,1.0,1.0
00003305,2024-04,2.0,2.0
00003307,2022-11,1.0,2.0
00003307,2023-03,2.0,5.0
00003307,2023-05,1.0,0.0
00003307,2023-06,1.0,2.0
00003307,2024-04,1.0,1.0
00003307,2024-06,1.0,2.0
00003309,2022-04,1.0,1.0
00003309,2022-09,1.0,1.0
00003310,2022-04,1.0,1.0
00003310,2022-09,1.0,1.0
00003311,2022-05,1.0,2.0
00003311,2022-06,1.0,3.0
00003311,2022-07,1.0,4.0
00003311,2022-10,1.0,3.0
00003311,2023-02,1.0,2.0
00003311,2023-04,1.0,1.0
00003311,2023-09,1.0,1.0
00003311,2024-04,1.0,3.0
00003311,2024-05,1.0,4.0
00003311,2024-07,0.0,2.0
00003312,2022-10,1.0,2.0
00003312,2023-09,1.0,0.0
00003313,2023-09,1.0,0.0
00003314,2023-02,4.0,2.0
00003314,2024-08,1.0,
00003315,2022-09,2.0,4.0
00003315,2024-05,2.0,2.0
00003315,2024-06,-2.0,2.0
00003316,2022-07,1.0,1.0
00003316,2023-04,1.0,0.0
00003317,2024-03,1.0,1.0
00003318,2023-01,1.0,1.0
00003318,2023-04,1.0,2.0
00003318,2024-02,1.0,2.0
00003318,2024-04,1.0,2.0
00003318,2024-07,2.0,2.0
00003319,2022-04,1.0,1.0
00003320,2022-04,1.0,1.0
00003321,2022-06,1.0,2.0
00003321,2022-09,1.0,2.0
00003321,2022-11,1.0,2.0
00003321,2023-01,1.0,2.0
00003321,2023-03,1.0,1.0
00003321,2023-04,1.0,2.0
00003321,2024-01,1.0,0.0
00003322,2022-05,1.0,2.0
00003322,2022-08,1.0,0.0
00003322,2023-02,1.0,1.0
00003322,2023-05,1.0,3.0
00003322,2023-06,1.0,3.0
00003322,2023-07,1.0,1.0
00003323,2022-07,1.0,2.0
00003323,2022-10,1.0,2.0
00003323,2023-02,1.0,2.0
00003323,2024-02,1.0,2.0
00003323,2024-06,1.0,2.0
00003324,2022-07,1.0,2.0
00003324,2022-10,1.0,2.0
00003324,2023-02,1.0,2.0
00003324,2024-02,2.0,3.0
00003324,2024-06,1.0,2.0
00003325,2022-04,1.0,1.0
00003325,2022-12,1.0,0.0
00003325,2023-03,1.0,2.0
00003325,2023-11,1.0,2.0
00003325,2023-12,1.0,5.0
00003326,2022-04,1.0,1.0
00003327,2022-10,0.0,10.0
00003327,2023-08,10.0,20.0
00003327,2023-12,2.0,8.0
00003327,2024-08,1.0,
00003328,2022-05,4.0,16.0
00003328,2023-01,4.0,12.0
00003328,2023-06,4.0,8.0
00003328,2024-01,4.0,4.0
00003328,2024-05,4.0,8.0
00003329,2022-10,1.0,0.0
00003330,2022-05,1.0,1.0
00003330,2022-09,1.0,0.0
00003330,2024-01,1.0,1.0
00003330,2024-03,1.0,1.0
00003331,2022-11,1.0,2.0
00003331,2023-03,1.0,1.0
00003331,2023-05,1.0,0.0
00003332,2022-04,1.0,1.0
00003334,2022-06,2.0,1.0
00003334,2023-04,1.0,0.0
00003335,2022-09,1.0,5.0
00003335,2023-07,2.0,1.0
00003335,2023-08,2.0,1.0
00003335,2024-07,2.0,4.0
00003336,2022-04,1.0,3.0
00003336,2022-06,1.0,3.0
00003336,2022-11,1.0,1.0
00003336,2024-01,1.0,4.0
00003336,2024-07,2.0,0.0
00003337,2022-05,3.0,6.0
00003337,2022-06,1.0,5.0
00003337,2022-07,1.0,4.0
00003337,2022-08,1.0,4.0
00003337,2022-11,3.0,1.0
00003337,2023-03,1.0,2.0
00003337,2023-05,2.0,0.0
00003337,2023-09,1.0,3.0
00003337,2023-10,2.0,1.0
00003337,2023-11,2.0,7.0
00003337,2024-01,1.0,6.0
00003337,2024-06,2.0,5.0
00003337,2024-08,1.0,
00003338,2024-04,1.0,0.0
00003339,2023-07,2.0,0.0
00003340,2022-04,1.0,1.0
00003341,2022-04,1.0,1.0
00003342,2022-04,1.0,1.0
00003343,2022-06,1.0,1.0
00003343,2022-07,2.0,5.0
00003343,2023-09,1.0,2.0
00003343,2024-02,1.0,1.0
00003347,2022-08,1.0,1.0
00003347,2023-01,1.0,4.0
00003347,2023-04,2.0,0.0
00003348,2024-03,1.0,0.0
00003352,2024-06,1.0,3.0
00003354,2022-12,2.0,2.0
00003366,2022-04,1.0,1.0
00003371,2023-09,4.0,4.0
00003371,2024-01,4.0,0.0
00003372,2023-08,4.0,0.0
00003375,2023-09,1.0,4.0
00003376,2023-06,6.0,0.0
00003377,2023-07,4.0,20.0
00003378,2023-02,4.0,0.0
00003379,2023-10,4.0,0.0
00003380,2022-08,4.0,0.0
00003381,2022-04,1.0,3.0
00003381,2022-10,4.0,6.0
00003381,2023-01,2.0,2.0
00003381,2023-07,1.0,3.0
00003381,2023-10,1.0,2.0
00003381,2024-02,1.0,5.0
00003382,2022-07,4.0,4.0
00003382,2023-10,4.0,4.0
00003385,2023-08,4.0,0.0
00003386,2023-11,4.0,0.0
00003388,2022-11,4.0,4.0
00003389,2023-11,4.0,8.0
00003392,2022-12,4.0,0.0
00003395,2023-06,4.0,4.0
00003395,2023-10,4.0,0.0
00003397,2022-08,4.0,0.0
00003399,2022-04,1.0,1.0
00003399,2024-01,1.0,6.0
